adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,1,2012,1025,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,2,2012,966.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,3,2012,1095.75,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,4,2012,961,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,5,2012,950,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,6,2012,500,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,5,2013,640.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,6,2013,440,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,7,2013,419.25,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,8,2013,999.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,9,2013,1883.75,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,10,2013,1795,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,11,2013,766.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,12,2013,206.25,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,1,2014,280,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,2,2014,904.25,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,3,2014,1438.75,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,4,2014,833.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,5,2014,854.25,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,6,2014,542,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,7,2014,766.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,8,2014,378,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,9,2014,650,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,10,2014,666.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,11,2014,658.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,12,2014,451.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,1,2015,542,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,2,2015,650,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,3,2015,780.2,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,4,2015,800,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,5,2015,675,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,6,2015,1008,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,7,2015,466.75,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,8,2015,425,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,9,2015,906.8,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,10,2015,1e3,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,11,2015,600,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,91,Chili (red),77,RWF,15,Retail,5,KG,12,2015,600,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,91,Chili (red),77,RWF,15,Retail,5,KG,1,2012,522.3333,MINAGRI
