adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,1,2012,390,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,2,2012,358.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,3,2012,326.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,4,2012,443.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2012,376.25,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2012,420,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2013,484,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2013,431.2,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,7,2013,368,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,8,2013,450,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,9,2013,540.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,10,2013,468.8,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,11,2013,687.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,12,2013,700,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,1,2014,465,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,2,2014,578,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,3,2014,654.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,4,2014,594.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2014,616.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2014,612.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,7,2014,600,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,8,2014,600,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,9,2014,475,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,11,2014,531,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,12,2014,500,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,1,2015,700,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,2,2015,700,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,3,2015,500,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,4,2015,550,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2015,466.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2015,533.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,7,2015,750,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,8,2015,550,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,9,2015,733.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,241,Oranges (big size),77,RWF,15,Retail,5,KG,10,2015,633.3333,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,1,2012,700,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,2,2012,1e3,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,3,2012,550,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,4,2012,825,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2012,350,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2013,600,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2013,616.6667,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,7,2013,616.6667,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,9,2013,750,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,10,2013,633.3333,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,11,2013,641.75,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,12,2013,666.6667,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,1,2014,722.3333,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,2,2014,708.5,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,3,2014,716.6667,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,4,2014,600,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2014,579.25,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2014,600,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,7,2014,625,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,8,2014,683.3333,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,9,2014,600,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,11,2014,800,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,12,2014,600,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,1,2015,600,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,2,2015,616.6667,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,3,2015,650,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,4,2015,616.6667,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2015,611,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2015,637.5,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,7,2015,750,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,8,2015,800,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,9,2015,800,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,10,2015,800,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,11,2015,741.75,MINAGRI
205,Rwanda,21971,$North/Amajyaruguru,1046,Base,241,Oranges (big size),77,RWF,15,Retail,5,KG,12,2015,800,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,1,2012,566.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,2,2012,344.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,3,2012,475,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,4,2012,289,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2012,331.25,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2012,450,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2013,335.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2013,360,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,7,2013,493.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,8,2013,450,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,9,2013,425,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,10,2013,496,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,11,2013,400,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,12,2013,354,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,1,2014,343.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,2,2014,330,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,3,2014,420.4,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,4,2014,325,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,5,2014,354.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,6,2014,349.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1047,Bugarama,241,Oranges (big size),77,RWF,15,Retail,5,KG,7,2014,398.5,MINAGRI
