adm0_id,adm0_name,adm1_id,adm1_name,mkt_id,mkt_name,cm_id,cm_name,cur_id,cur_name,pt_id,pt_name,um_id,um_name,mp_month,mp_year,mp_price,mp_commoditysource
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,11,2010,245,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,12,2010,244.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,1,2011,242.75,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,2,2011,243,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,3,2011,248.6,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,4,2011,245,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,5,2011,296.6,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,6,2011,288.25,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,7,2011,227.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,8,2011,245.2,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,9,2011,250,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,10,2011,251.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,11,2011,247.4,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,12,2011,260.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,1,2012,297.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,2,2012,297.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,3,2012,347.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,4,2012,402.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,5,2012,369,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,6,2012,377.5,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,7,2012,378.3333,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,8,2012,361.6667,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,9,2012,390,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,10,2012,350,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,11,2012,358.25,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,12,2012,371,MINAGRI
205,Rwanda,21973,$West/Iburengerazuba,1045,Birambo,65,Sorghum,77,RWF,15,Retail,5,KG,1,2013,354.5,MINAGRI
